#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EP300	ESR1	9606.ENSP00000263253	9606.ENSP00000405330	0	0	0	0	0	0.926	0.500	0.943	0.997
EP300	EPAS1	9606.ENSP00000263253	9606.ENSP00000263734	0	0	0	0	0.053	0.690	0.900	0.958	0.998
EP300	STAT3	9606.ENSP00000263253	9606.ENSP00000264657	0	0	0	0	0.126	0.856	0.750	0.992	0.999
EP300	TP53	9606.ENSP00000263253	9606.ENSP00000269305	0	0	0	0	0.049	0.999	0.900	0.998	0.999
EP300	HDAC1	9606.ENSP00000263253	9606.ENSP00000362649	0	0	0	0	0.049	0.806	0.500	0.995	0.999
EP300	MYC	9606.ENSP00000263253	9606.ENSP00000478887	0	0	0	0	0.086	0.783	0.500	0.994	0.999
EPAS1	KRAS	9606.ENSP00000263734	9606.ENSP00000256078	0	0	0	0	0	0	0	0.420	0.420
EPAS1	PDGFRB	9606.ENSP00000263734	9606.ENSP00000261799	0	0	0	0	0.132	0	0	0.419	0.475
EPAS1	MAPK3	9606.ENSP00000263734	9606.ENSP00000263025	0	0	0	0	0.049	0.045	0	0.443	0.450
EPAS1	JAK2	9606.ENSP00000263734	9606.ENSP00000371067	0	0	0	0	0.055	0.071	0	0.378	0.406
EPAS1	PLCG2	9606.ENSP00000263734	9606.ENSP00000482457	0	0	0	0	0.049	0	0	0.403	0.407
EPAS1	HRAS	9606.ENSP00000263734	9606.ENSP00000407586	0	0	0	0	0	0	0	0.410	0.410
EPAS1	TGFBR2	9606.ENSP00000263734	9606.ENSP00000351905	0	0	0	0	0.221	0.071	0	0.252	0.412
EPAS1	SRC	9606.ENSP00000263734	9606.ENSP00000362680	0	0	0	0	0.063	0.071	0	0.384	0.417
EPAS1	IDH2	9606.ENSP00000263734	9606.ENSP00000331897	0	0	0	0	0.059	0	0	0.406	0.417
EPAS1	PDGFB	9606.ENSP00000263734	9606.ENSP00000330382	0	0	0	0	0.086	0	0	0.396	0.424
EPAS1	MYCN	9606.ENSP00000263734	9606.ENSP00000281043	0	0	0	0	0	0	0	0.426	0.426
EPAS1	KIT	9606.ENSP00000263734	9606.ENSP00000288135	0	0	0	0	0.108	0	0	0.384	0.427
EPAS1	IGF1R	9606.ENSP00000263734	9606.ENSP00000497069	0	0	0	0	0.109	0.071	0	0.368	0.432
EPAS1	ERBB2	9606.ENSP00000263734	9606.ENSP00000269571	0	0	0	0	0.057	0	0	0.425	0.435
EPAS1	HDAC2	9606.ENSP00000263734	9606.ENSP00000430432	0	0	0	0	0	0.309	0	0.226	0.443
EPAS1	PBRM1	9606.ENSP00000263734	9606.ENSP00000386593	0	0	0	0	0	0	0	0.444	0.444
EPAS1	TET1	9606.ENSP00000263734	9606.ENSP00000362748	0	0	0	0	0	0.292	0	0.262	0.455
EPAS1	PIK3CA	9606.ENSP00000263734	9606.ENSP00000263967	0	0	0	0	0	0	0	0.459	0.459
EPAS1	IDH1	9606.ENSP00000263734	9606.ENSP00000390265	0	0	0	0	0.081	0	0	0.467	0.489
EPAS1	HDAC1	9606.ENSP00000263734	9606.ENSP00000362649	0	0	0	0	0	0.309	0	0.305	0.500
EPAS1	NF1	9606.ENSP00000263734	9606.ENSP00000351015	0	0	0	0	0	0	0	0.506	0.506
EPAS1	RET	9606.ENSP00000263734	9606.ENSP00000347942	0	0	0	0	0	0	0	0.516	0.516
EPAS1	PTEN	9606.ENSP00000263734	9606.ENSP00000361021	0	0	0	0	0	0	0	0.553	0.553
EPAS1	STAT3	9606.ENSP00000263734	9606.ENSP00000264657	0	0	0	0	0.094	0.045	0	0.572	0.597
EPAS1	KDR	9606.ENSP00000263734	9606.ENSP00000263923	0	0	0	0	0.148	0	0	0.591	0.637
EPAS1	IGF1	9606.ENSP00000263734	9606.ENSP00000376637	0	0	0	0	0.050	0	0	0.638	0.641
EPAS1	NOTCH1	9606.ENSP00000263734	9606.ENSP00000498587	0	0	0	0	0.054	0	0	0.648	0.653
EPAS1	SMAD4	9606.ENSP00000263734	9606.ENSP00000341551	0	0	0	0	0	0	0.500	0.338	0.655
EPAS1	ESR1	9606.ENSP00000263734	9606.ENSP00000405330	0	0	0	0	0.067	0.314	0	0.603	0.724
EPAS1	MTOR	9606.ENSP00000263734	9606.ENSP00000354558	0	0	0	0	0	0	0	0.728	0.728
EPAS1	TP53	9606.ENSP00000263734	9606.ENSP00000269305	0	0	0	0	0	0	0	0.736	0.736
EPAS1	SOX2	9606.ENSP00000263734	9606.ENSP00000323588	0	0	0	0	0.051	0.095	0.750	0.483	0.874
EPAS1	MYC	9606.ENSP00000263734	9606.ENSP00000478887	0	0	0	0	0.074	0.052	0	0.929	0.932
ERBB2	GNA11	9606.ENSP00000269571	9606.ENSP00000078429	0	0	0	0	0.091	0	0	0.516	0.542
ERBB2	PIK3R2	9606.ENSP00000269571	9606.ENSP00000222254	0	0	0	0	0.049	0.794	0.900	0.365	0.985
ERBB2	MLH1	9606.ENSP00000269571	9606.ENSP00000231790	0	0	0	0	0	0	0	0.624	0.624
ERBB2	FLT3	9606.ENSP00000269571	9606.ENSP00000241453	0	0	0	0.582	0.067	0.637	0	0.280	0.735
ERBB2	PLCG1	9606.ENSP00000269571	9606.ENSP00000244007	0	0	0	0	0.049	0.695	0.900	0.446	0.981
ERBB2	KRAS	9606.ENSP00000269571	9606.ENSP00000256078	0	0	0	0	0.053	0.199	0.500	0.923	0.966
ERBB2	NOTCH2	9606.ENSP00000269571	9606.ENSP00000256646	0	0	0	0	0.062	0.097	0	0.462	0.505
ERBB2	PDGFRA	9606.ENSP00000269571	9606.ENSP00000257290	0	0	0	0.565	0.065	0.663	0	0.323	0.768
ERBB2	MDM2	9606.ENSP00000269571	9606.ENSP00000258149	0	0	0	0	0.049	0	0	0.663	0.665
ERBB2	PDGFRB	9606.ENSP00000269571	9606.ENSP00000261799	0	0	0	0.565	0.065	0.708	0	0.574	0.874
ERBB2	KMT2C	9606.ENSP00000269571	9606.ENSP00000262189	0	0	0	0	0	0.071	0	0.506	0.521
ERBB2	PIK3R3	9606.ENSP00000269571	9606.ENSP00000262741	0	0	0	0	0.044	0.440	0.900	0.593	0.975
ERBB2	GAB1	9606.ENSP00000269571	9606.ENSP00000262995	0	0	0	0	0.049	0.314	0.900	0.300	0.948
ERBB2	PAX8	9606.ENSP00000269571	9606.ENSP00000263334	0	0	0	0	0.044	0	0	0.410	0.412
ERBB2	KDR	9606.ENSP00000269571	9606.ENSP00000263923	0	0	0	0.561	0.055	0.139	0	0.593	0.640
ERBB2	PIK3CA	9606.ENSP00000269571	9606.ENSP00000263967	0	0	0	0	0	0.115	0.900	0.927	0.992
ERBB2	SHC2	9606.ENSP00000269571	9606.ENSP00000264554	0	0	0	0	0.044	0.521	0.900	0.239	0.960
ERBB2	STAT3	9606.ENSP00000269571	9606.ENSP00000264657	0	0	0	0	0.049	0.717	0	0.823	0.948
ERBB2	ERBB3	9606.ENSP00000269571	9606.ENSP00000267101	0	0	0.081	0.893	0.086	0.997	0.900	0.984	0.999
ERBB2	TP53	9606.ENSP00000269571	9606.ENSP00000269305	0	0	0	0	0.060	0.172	0	0.924	0.935
ERBB2	ETV6	9606.ENSP00000269571	9606.ENSP00000379658	0	0	0	0	0.055	0.063	0	0.380	0.403
ERBB2	KMT2D	9606.ENSP00000269571	9606.ENSP00000301067	0	0	0	0	0.042	0.071	0	0.396	0.415
ERBB2	KIF5B	9606.ENSP00000269571	9606.ENSP00000307078	0	0	0	0	0	0	0	0.416	0.416
ERBB2	PBRM1	9606.ENSP00000269571	9606.ENSP00000386593	0	0	0	0	0	0	0	0.418	0.418
ERBB2	HDAC1	9606.ENSP00000269571	9606.ENSP00000362649	0	0	0	0	0	0	0	0.439	0.439
ERBB2	LRP1B	9606.ENSP00000269571	9606.ENSP00000374135	0	0	0	0	0.087	0.051	0	0.406	0.440
ERBB2	FAT1	9606.ENSP00000269571	9606.ENSP00000406229	0	0	0	0	0.085	0	0	0.417	0.443
ERBB2	GNAQ	9606.ENSP00000269571	9606.ENSP00000286548	0	0	0	0	0.059	0	0	0.460	0.470
ERBB2	NPM1	9606.ENSP00000269571	9606.ENSP00000296930	0	0	0	0	0	0	0	0.471	0.471
ERBB2	PRKCA	9606.ENSP00000269571	9606.ENSP00000408695	0	0	0	0.560	0	0.045	0	0.481	0.483
ERBB2	TGFBR2	9606.ENSP00000269571	9606.ENSP00000351905	0	0	0	0.559	0	0.363	0	0.239	0.495
ERBB2	SMARCB1	9606.ENSP00000269571	9606.ENSP00000340883	0	0	0	0	0	0.073	0	0.484	0.501
ERBB2	WT1	9606.ENSP00000269571	9606.ENSP00000368370	0	0	0	0	0	0.045	0	0.509	0.511
ERBB2	STAT5B	9606.ENSP00000269571	9606.ENSP00000293328	0	0	0	0	0	0.071	0	0.500	0.516
ERBB2	MYCN	9606.ENSP00000269571	9606.ENSP00000281043	0	0	0	0	0	0	0	0.523	0.523
ERBB2	IDH2	9606.ENSP00000269571	9606.ENSP00000331897	0	0	0	0	0.048	0	0	0.557	0.560
ERBB2	EZH2	9606.ENSP00000269571	9606.ENSP00000320147	0	0	0	0	0	0	0	0.571	0.571
ERBB2	SOX2	9606.ENSP00000269571	9606.ENSP00000323588	0	0	0	0	0	0.062	0	0.562	0.572
ERBB2	USP8	9606.ENSP00000269571	9606.ENSP00000379721	0	0	0	0	0	0	0	0.572	0.572
ERBB2	TERT	9606.ENSP00000269571	9606.ENSP00000309572	0	0	0	0	0	0	0	0.590	0.590
ERBB2	IDH1	9606.ENSP00000269571	9606.ENSP00000390265	0	0	0	0	0	0	0	0.634	0.634
ERBB2	PTPRC	9606.ENSP00000269571	9606.ENSP00000411355	0	0	0	0	0	0.224	0	0.575	0.656
ERBB2	SMARCA4	9606.ENSP00000269571	9606.ENSP00000343896	0	0	0	0	0.049	0.071	0	0.643	0.657
ERBB2	GATA3	9606.ENSP00000269571	9606.ENSP00000368632	0	0	0	0	0.055	0	0	0.658	0.662
ERBB2	NTF4	9606.ENSP00000269571	9606.ENSP00000469455	0	0	0	0	0.074	0	0.650	0.151	0.700
ERBB2	SMAD4	9606.ENSP00000269571	9606.ENSP00000341551	0	0	0	0	0.056	0	0	0.704	0.708
ERBB2	FBXW7	9606.ENSP00000269571	9606.ENSP00000474725	0	0	0	0	0.059	0.292	0	0.608	0.716
ERBB2	NTRK3	9606.ENSP00000269571	9606.ENSP00000354207	0	0	0	0.586	0.107	0.617	0	0.239	0.717
ERBB2	MTOR	9606.ENSP00000269571	9606.ENSP00000354558	0	0	0	0	0	0	0	0.725	0.725
ERBB2	PDGFD	9606.ENSP00000269571	9606.ENSP00000376865	0	0	0	0	0.043	0	0.650	0.248	0.726
ERBB2	NF2	9606.ENSP00000269571	9606.ENSP00000344666	0	0	0	0	0	0.199	0	0.681	0.734
ERBB2	FGFR1	9606.ENSP00000269571	9606.ENSP00000393312	0	0	0	0.612	0.055	0.621	0	0.323	0.737
ERBB2	PARP1	9606.ENSP00000269571	9606.ENSP00000355759	0	0	0	0	0	0	0	0.741	0.741
ERBB2	FGFR2	9606.ENSP00000269571	9606.ENSP00000410294	0	0	0	0.615	0.088	0.621	0	0.318	0.744
ERBB2	RET	9606.ENSP00000269571	9606.ENSP00000347942	0	0	0	0.593	0	0.621	0	0.354	0.745
ERBB2	PDGFA	9606.ENSP00000269571	9606.ENSP00000346508	0	0	0	0	0	0	0.650	0.306	0.746
ERBB2	NTRK1	9606.ENSP00000269571	9606.ENSP00000431418	0	0	0	0.602	0.107	0.617	0	0.332	0.751
ERBB2	FGFR3	9606.ENSP00000269571	9606.ENSP00000339824	0	0	0	0.622	0.062	0.631	0	0.375	0.765
ERBB2	FGF19	9606.ENSP00000269571	9606.ENSP00000294312	0	0	0	0	0	0	0.650	0.365	0.768
ERBB2	PDGFB	9606.ENSP00000269571	9606.ENSP00000330382	0	0	0	0	0.042	0	0.650	0.372	0.771
ERBB2	NF1	9606.ENSP00000269571	9606.ENSP00000351015	0	0	0	0	0	0	0	0.771	0.771
ERBB2	NOTCH1	9606.ENSP00000269571	9606.ENSP00000498587	0	0	0	0	0.049	0.075	0	0.787	0.796
ERBB2	SOS 1	9606.ENSP00000269571	9606.ENSP00000384675	0	0	0	0	0	0.115	0.400	0.661	0.804
ERBB2	PTEN	9606.ENSP00000269571	9606.ENSP00000361021	0	0	0	0	0	0.070	0	0.864	0.868
ERBB2	MYC	9606.ENSP00000269571	9606.ENSP00000478887	0	0	0	0	0	0.166	0	0.870	0.886
ERBB2	NRAS	9606.ENSP00000269571	9606.ENSP00000358548	0	0	0	0	0.053	0.160	0.500	0.788	0.904
ERBB2	HRAS	9606.ENSP00000269571	9606.ENSP00000407586	0	0	0	0	0.053	0.328	0.500	0.742	0.907
ERBB2	IRS1	9606.ENSP00000269571	9606.ENSP00000304895	0	0	0	0	0.103	0.239	0.650	0.665	0.909
ERBB2	PIK3CD	9606.ENSP00000269571	9606.ENSP00000366563	0	0	0	0	0	0	0.900	0.440	0.941
ERBB2	SHC4	9606.ENSP00000269571	9606.ENSP00000329668	0	0	0	0	0	0.387	0.900	0.191	0.946
ERBB2	JAK3	9606.ENSP00000269571	9606.ENSP00000432511	0	0	0	0.583	0	0.091	0.900	0.504	0.951
ERBB2	JAK1	9606.ENSP00000269571	9606.ENSP00000499900	0	0	0	0.570	0	0.253	0.900	0.500	0.959
ERBB2	SHC3	9606.ENSP00000269571	9606.ENSP00000364995	0	0	0	0	0	0.538	0.900	0.231	0.961
ERBB2	JAK2	9606.ENSP00000269571	9606.ENSP00000371067	0	0	0	0.573	0	0.328	0.900	0.534	0.966
ERBB2	PTPN11	9606.ENSP00000269571	9606.ENSP00000489597	0	0	0	0	0	0.847	0	0.820	0.971
ERBB2	PIK3CB	9606.ENSP00000269571	9606.ENSP00000501150	0	0	0	0	0	0.162	0.900	0.702	0.972
ERBB2	ESR1	9606.ENSP00000269571	9606.ENSP00000405330	0	0	0	0	0	0.329	0	0.966	0.976
ERBB2	PLCG2	9606.ENSP00000269571	9606.ENSP00000482457	0	0	0	0	0	0.724	0.900	0.299	0.979
ERBB2	IGF1	9606.ENSP00000269571	9606.ENSP00000376637	0	0	0	0	0	0	0.900	0.926	0.992
ERBB2	IGF1R	9606.ENSP00000269571	9606.ENSP00000497069	0	0	0	0.569	0.083	0.693	0	0.979	0.993
ERBB2	PIK3R1	9606.ENSP00000269571	9606.ENSP00000428056	0	0	0	0	0	0.840	0.900	0.728	0.995
ERBB2	ERBB4	9606.ENSP00000269571	9606.ENSP00000342235	0	0	0.055	0.927	0	0.850	0.900	0.983	0.999
ERBB2	GRB2	9606.ENSP00000269571	9606.ENSP00000376345	0	0	0	0	0	0.934	0.900	0.993	0.999
ERBB2	SHC1	9606.ENSP00000269571	9606.ENSP00000401303	0	0	0	0	0.058	0.921	0.900	0.991	0.999
ERBB2	SRC	9606.ENSP00000269571	9606.ENSP00000362680	0	0	0	0.680	0.049	0.850	0.900	0.980	0.999
ERBB3	PIK3R2	9606.ENSP00000267101	9606.ENSP00000222254	0	0	0	0	0.044	0.775	0.900	0.613	0.990
ERBB3	PLCG1	9606.ENSP00000267101	9606.ENSP00000244007	0	0	0	0	0	0.384	0.900	0.391	0.959
ERBB3	KRAS	9606.ENSP00000267101	9606.ENSP00000256078	0	0	0	0	0.053	0.160	0.500	0.820	0.919
ERBB3	PDGFRA	9606.ENSP00000267101	9606.ENSP00000257290	0	0	0	0.563	0.065	0.270	0	0.272	0.460
ERBB3	MDM2	9606.ENSP00000267101	9606.ENSP00000258149	0	0	0	0	0	0.292	0	0.447	0.591
ERBB3	PIK3R3	9606.ENSP00000267101	9606.ENSP00000262741	0	0	0	0	0	0.441	0.900	0.346	0.960
ERBB3	GAB1	9606.ENSP00000267101	9606.ENSP00000262995	0	0	0	0	0.049	0.071	0.900	0.327	0.932
ERBB3	KDR	9606.ENSP00000267101	9606.ENSP00000263923	0	0	0	0.557	0.055	0.139	0	0.528	0.582
ERBB3	PIK3CA	9606.ENSP00000267101	9606.ENSP00000263967	0	0	0	0	0	0.597	0.900	0.856	0.993
ERBB3	SHC2	9606.ENSP00000267101	9606.ENSP00000264554	0	0	0	0	0.042	0.369	0.900	0.415	0.959
ERBB3	STAT3	9606.ENSP00000267101	9606.ENSP00000264657	0	0	0	0	0.044	0.071	0	0.902	0.905
ERBB3	SOX2	9606.ENSP00000267101	9606.ENSP00000323588	0	0	0	0	0.075	0.062	0	0.374	0.409
ERBB3	IDH1	9606.ENSP00000267101	9606.ENSP00000390265	0	0	0	0	0.049	0	0	0.408	0.413
ERBB3	NOTCH1	9606.ENSP00000267101	9606.ENSP00000498587	0	0	0	0	0	0.075	0	0.426	0.446
ERBB3	FBXW7	9606.ENSP00000267101	9606.ENSP00000474725	0	0	0	0	0.059	0	0	0.440	0.450
ERBB3	FGFR1	9606.ENSP00000267101	9606.ENSP00000393312	0	0	0	0.592	0.056	0.261	0	0.279	0.453
ERBB3	PARP1	9606.ENSP00000267101	9606.ENSP00000355759	0	0	0	0	0	0	0	0.505	0.505
ERBB3	LRP1B	9606.ENSP00000267101	9606.ENSP00000374135	0	0	0	0	0.087	0.051	0	0.474	0.505
ERBB3	SMAD4	9606.ENSP00000267101	9606.ENSP00000341551	0	0	0	0	0.056	0	0	0.511	0.519
ERBB3	MTOR	9606.ENSP00000267101	9606.ENSP00000354558	0	0	0	0	0.044	0	0	0.522	0.523
ERBB3	SMARCA4	9606.ENSP00000267101	9606.ENSP00000343896	0	0	0	0	0	0.071	0	0.513	0.528
ERBB3	USP8	9606.ENSP00000267101	9606.ENSP00000379721	0	0	0	0	0	0.292	0	0.367	0.533
ERBB3	KIT	9606.ENSP00000267101	9606.ENSP00000288135	0	0	0	0.569	0	0.101	0	0.527	0.557
ERBB3	NF1	9606.ENSP00000267101	9606.ENSP00000351015	0	0	0	0	0	0	0	0.559	0.559
ERBB3	NTRK1	9606.ENSP00000267101	9606.ENSP00000431418	0	0	0	0.598	0.107	0.098	0	0.529	0.587
ERBB3	RET	9606.ENSP00000267101	9606.ENSP00000347942	0	0	0	0.576	0.042	0.101	0	0.569	0.596
ERBB3	FGFR2	9606.ENSP00000267101	9606.ENSP00000410294	0	0	0	0.598	0.146	0.101	0	0.556	0.630
ERBB3	ESR1	9606.ENSP00000267101	9606.ENSP00000405330	0	0	0	0	0.056	0.092	0	0.626	0.652
ERBB3	NF2	9606.ENSP00000267101	9606.ENSP00000344666	0	0	0	0	0	0.075	0	0.643	0.656
ERBB3	NTF4	9606.ENSP00000267101	9606.ENSP00000469455	0	0	0	0	0	0	0.650	0.108	0.674
ERBB3	SOS 1	9606.ENSP00000267101	9606.ENSP00000384675	0	0	0	0	0	0.115	0.400	0.452	0.684
ERBB3	TP53	9606.ENSP00000267101	9606.ENSP00000269305	0	0	0	0	0	0.165	0	0.650	0.695
ERBB3	PDGFD	9606.ENSP00000267101	9606.ENSP00000376865	0	0	0	0	0	0	0.650	0.188	0.703
ERBB3	PDGFB	9606.ENSP00000267101	9606.ENSP00000330382	0	0	0	0	0.043	0	0.650	0.246	0.725
ERBB3	FGF19	9606.ENSP00000267101	9606.ENSP00000294312	0	0	0	0	0.062	0	0.650	0.234	0.726
ERBB3	PDGFA	9606.ENSP00000267101	9606.ENSP00000346508	0	0	0	0	0.049	0	0.650	0.245	0.726
ERBB3	MYC	9606.ENSP00000267101	9606.ENSP00000478887	0	0	0	0	0	0	0	0.731	0.731
ERBB3	HRAS	9606.ENSP00000267101	9606.ENSP00000407586	0	0	0	0	0.053	0.160	0.500	0.553	0.798
ERBB3	IGF1	9606.ENSP00000267101	9606.ENSP00000376637	0	0	0	0	0	0	0.650	0.480	0.810
ERBB3	PTEN	9606.ENSP00000267101	9606.ENSP00000361021	0	0	0	0	0	0.187	0	0.794	0.826
ERBB3	PTPN11	9606.ENSP00000267101	9606.ENSP00000489597	0	0	0	0	0	0.700	0	0.449	0.828
ERBB3	NRAS	9606.ENSP00000267101	9606.ENSP00000358548	0	0	0	0	0.053	0.160	0.500	0.631	0.833
ERBB3	IRS1	9606.ENSP00000267101	9606.ENSP00000304895	0	0	0	0	0	0.075	0.650	0.632	0.870
ERBB3	IGF1R	9606.ENSP00000267101	9606.ENSP00000497069	0	0	0	0.569	0.076	0.091	0	0.927	0.933
ERBB3	PLCG2	9606.ENSP00000267101	9606.ENSP00000482457	0	0	0	0	0	0.224	0.900	0.207	0.933
ERBB3	SHC4	9606.ENSP00000267101	9606.ENSP00000329668	0	0	0	0	0	0.369	0.900	0.191	0.944
ERBB3	JAK1	9606.ENSP00000267101	9606.ENSP00000499900	0	0	0	0.569	0	0.091	0.900	0.472	0.947
ERBB3	PIK3CD	9606.ENSP00000267101	9606.ENSP00000366563	0	0	0	0	0	0	0.900	0.537	0.951
ERBB3	JAK2	9606.ENSP00000267101	9606.ENSP00000371067	0	0	0	0.572	0	0.253	0.900	0.454	0.955
ERBB3	SHC3	9606.ENSP00000267101	9606.ENSP00000364995	0	0	0	0	0	0.517	0.900	0.213	0.958
ERBB3	PIK3CB	9606.ENSP00000267101	9606.ENSP00000501150	0	0	0	0	0.042	0.163	0.900	0.635	0.966
ERBB3	SRC	9606.ENSP00000267101	9606.ENSP00000362680	0	0	0	0.648	0.044	0.389	0.900	0.525	0.968
ERBB3	PIK3R1	9606.ENSP00000267101	9606.ENSP00000428056	0	0	0	0	0	0.923	0.900	0.779	0.998
ERBB3	GRB2	9606.ENSP00000267101	9606.ENSP00000376345	0	0	0	0	0	0.893	0.900	0.975	0.999
ERBB3	SHC1	9606.ENSP00000267101	9606.ENSP00000401303	0	0	0	0	0	0.907	0.900	0.976	0.999
ERBB3	ERBB4	9606.ENSP00000267101	9606.ENSP00000342235	0	0	0.061	0.929	0.060	0.622	0.900	0.983	0.999
ERBB4	GNA11	9606.ENSP00000342235	9606.ENSP00000078429	0	0	0	0	0.059	0	0	0.587	0.594
ERBB4	PIK3R2	9606.ENSP00000342235	9606.ENSP00000222254	0	0	0	0	0	0.654	0.900	0.394	0.977
ERBB4	MLH1	9606.ENSP00000342235	9606.ENSP00000231790	0	0	0	0	0	0	0	0.474	0.474
ERBB4	PLCG1	9606.ENSP00000342235	9606.ENSP00000244007	0	0	0	0	0	0.224	0.900	0.625	0.968
ERBB4	KRAS	9606.ENSP00000342235	9606.ENSP00000256078	0	0	0	0	0.053	0.160	0.500	0.695	0.862
ERBB4	NOTCH2	9606.ENSP00000342235	9606.ENSP00000256646	0	0	0	0	0.055	0.097	0	0.378	0.423
ERBB4	MDM2	9606.ENSP00000342235	9606.ENSP00000258149	0	0	0	0	0	0.292	0	0.377	0.540
ERBB4	PDGFRB	9606.ENSP00000342235	9606.ENSP00000261799	0	0	0	0.564	0.051	0.136	0	0.507	0.560
ERBB4	PIK3R3	9606.ENSP00000342235	9606.ENSP00000262741	0	0	0	0	0.067	0.194	0.900	0.325	0.942
ERBB4	GAB1	9606.ENSP00000342235	9606.ENSP00000262995	0	0	0	0	0	0.071	0.400	0.218	0.526
ERBB4	KDR	9606.ENSP00000342235	9606.ENSP00000263923	0	0	0	0.560	0.057	0.139	0	0.542	0.596
ERBB4	PIK3CA	9606.ENSP00000342235	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.713	0.970
ERBB4	SHC2	9606.ENSP00000342235	9606.ENSP00000264554	0	0	0	0	0.083	0.369	0.900	0.366	0.958
ERBB4	STAT3	9606.ENSP00000342235	9606.ENSP00000264657	0	0	0	0	0	0.071	0	0.496	0.512
ERBB4	TP53	9606.ENSP00000342235	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.629	0.726
ERBB4	GNAQ	9606.ENSP00000342235	9606.ENSP00000286548	0	0	0	0	0.059	0	0	0.518	0.527
ERBB4	STAT5B	9606.ENSP00000342235	9606.ENSP00000293328	0	0	0	0	0	0.628	0.900	0.843	0.993
ERBB4	FGF19	9606.ENSP00000342235	9606.ENSP00000294312	0	0	0	0	0	0	0.650	0.201	0.708
ERBB4	NPM1	9606.ENSP00000342235	9606.ENSP00000296930	0	0	0	0	0	0	0	0.469	0.469
ERBB4	IRS1	9606.ENSP00000342235	9606.ENSP00000304895	0	0	0	0	0	0.075	0.650	0.246	0.734
ERBB4	EZH2	9606.ENSP00000342235	9606.ENSP00000320147	0	0	0	0	0	0	0	0.412	0.412
ERBB4	SHC4	9606.ENSP00000342235	9606.ENSP00000329668	0	0	0	0	0	0.369	0.900	0.164	0.942
ERBB4	PDGFB	9606.ENSP00000342235	9606.ENSP00000330382	0	0	0	0	0	0	0.650	0.227	0.717
ERBB4	IDH2	9606.ENSP00000342235	9606.ENSP00000331897	0	0	0	0	0	0	0	0.490	0.490
ERBB4	GRIN2A	9606.ENSP00000342235	9606.ENSP00000332549	0	0	0	0	0.098	0	0.400	0.606	0.768
ERBB4	SMARCB1	9606.ENSP00000342235	9606.ENSP00000340883	0	0	0	0	0	0.073	0	0.530	0.546
ERBB4	SMAD4	9606.ENSP00000342235	9606.ENSP00000341551	0	0	0	0	0.056	0	0	0.624	0.630
ERBB4	USP8	9606.ENSP00000342235	9606.ENSP00000379721	0	0	0	0	0	0.292	0	0.220	0.424
ERBB4	MTOR	9606.ENSP00000342235	9606.ENSP00000354558	0	0	0	0	0	0	0	0.430	0.430
ERBB4	NF2	9606.ENSP00000342235	9606.ENSP00000344666	0	0	0	0	0	0.075	0	0.409	0.430
ERBB4	MYC	9606.ENSP00000342235	9606.ENSP00000478887	0	0	0	0	0	0	0	0.463	0.463
ERBB4	LRP1B	9606.ENSP00000342235	9606.ENSP00000374135	0	0	0	0	0.185	0.051	0	0.380	0.479
ERBB4	JAK1	9606.ENSP00000342235	9606.ENSP00000499900	0	0	0	0.578	0	0.091	0	0.467	0.495
ERBB4	IDH1	9606.ENSP00000342235	9606.ENSP00000390265	0	0	0	0	0	0	0	0.519	0.519
ERBB4	NF1	9606.ENSP00000342235	9606.ENSP00000351015	0	0	0	0	0	0	0	0.529	0.529
ERBB4	JAK3	9606.ENSP00000342235	9606.ENSP00000432511	0	0	0	0.585	0	0.091	0	0.528	0.552
ERBB4	NTRK1	9606.ENSP00000342235	9606.ENSP00000431418	0	0	0	0.610	0.107	0.094	0	0.492	0.553
ERBB4	FBXW7	9606.ENSP00000342235	9606.ENSP00000474725	0	0	0	0	0.059	0	0	0.583	0.590
ERBB4	NOTCH1	9606.ENSP00000342235	9606.ENSP00000498587	0	0	0	0	0	0.075	0	0.588	0.602
ERBB4	SOS 1	9606.ENSP00000342235	9606.ENSP00000384675	0	0	0	0	0	0.115	0.400	0.373	0.638
ERBB4	NTF4	9606.ENSP00000342235	9606.ENSP00000469455	0	0	0	0	0	0	0.650	0.156	0.692
ERBB4	PDGFD	9606.ENSP00000342235	9606.ENSP00000376865	0	0	0	0	0.049	0	0.650	0.172	0.700
ERBB4	PDGFA	9606.ENSP00000342235	9606.ENSP00000346508	0	0	0	0	0	0	0.650	0.203	0.709
ERBB4	IGF1	9606.ENSP00000342235	9606.ENSP00000376637	0	0	0	0	0.049	0	0.650	0.419	0.789
ERBB4	PTEN	9606.ENSP00000342235	9606.ENSP00000361021	0	0	0	0	0	0.070	0	0.786	0.793
ERBB4	HRAS	9606.ENSP00000342235	9606.ENSP00000407586	0	0	0	0	0.053	0.160	0.500	0.616	0.827
ERBB4	NRAS	9606.ENSP00000342235	9606.ENSP00000358548	0	0	0	0	0.053	0.160	0.500	0.657	0.845
ERBB4	SRC	9606.ENSP00000342235	9606.ENSP00000362680	0	0	0	0.687	0	0.230	0.800	0.501	0.916
ERBB4	PIK3CD	9606.ENSP00000342235	9606.ENSP00000366563	0	0	0	0	0	0	0.900	0.282	0.925
